,loading,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
2436,113.61,0,18.123,13.097,18.241,15.744,9.247,17.764,11.766,17.65,15.509,13.517,14.588,15.174,12.651,17.193,580.186,0
2437,143.76,4,18.65,11.928,17.53,17.13,12.277,17.98,10.41,16.434,21.666,9.028,15.617,16.268,16.35,14.439,650.902,0
2438,100.14,5,17.526,11.061,15.982,18.3318,10.42,20.516,13.534,14.344,20.377,14.314,16.343,15.119,17.0,19.825,730.201,0
2439,128.26,1,16.803,11.466,16.519,19.675,11.86,19.193,11.758,16.785,17.603,12.004,13.495,16.274,14.125,18.386,735.141,0
2440,144.45,5,16.874,10.085,15.082,16.852,12.351,17.8,10.24,17.183,22.211,11.0412,15.18,16.604,14.64,16.0652,456.548,0
2441,84.77,3,16.634,11.032,18.019,17.696,11.445,17.721,10.622,15.147,17.076,13.164,16.107,15.267,14.8,15.988,640.425,0
2442,93.13,5,17.325,12.687,18.527,15.703,12.869,19.63,12.143,15.209,21.638,13.03,15.361,15.014,16.71,18.899,825.881,0
2443,66.86,6,18.513,11.115,18.023,16.105,14.162,18.843799999999998,11.847,18.618,18.942600000000002,13.285,15.613,14.981,13.629,15.41,826.659,0
2444,98.4,3,17.373,9.819,17.524,17.391,11.254,18.381,10.653,15.645199999999999,21.069,12.013,16.629,18.536,13.595,14.108,631.449,0
2445,132.97,3,18.203,11.686,15.605,16.733,11.435,19.193,9.766,16.868,21.226,12.373,15.768,17.641,16.715,16.872,593.95,0
2446,101.34,3,18.186,13.668,16.896,17.332,9.51,20.442,9.53,16.517,19.256,9.775,14.723,16.466,17.357,17.096,765.226,0
2447,132.77,2,18.675,10.941,15.266,16.819,13.422,17.564,10.879,16.156,21.416,11.346,14.994,15.7974,13.667,16.054,488.622,0
2448,117.45,7,18.394,11.847,16.819,17.962,12.07,18.363,11.484,15.208,21.014,11.35,15.011,18.776,15.303,15.649,653.451,1
2449,93.3,3,16.998,10.486,18.06,19.751,11.86,20.149,11.046,14.993,20.9148,11.966,15.722,18.961,11.382,15.947,887.897,0
2450,171.51,8,17.034,11.9978,16.946,19.833,11.355,18.424,11.777,16.229,19.553,10.693,14.763,15.823,15.713,15.468,717.495,0
2451,111.88,3,18.026,11.293,17.648,19.418,11.408,18.84,12.351,15.941,19.795,10.361,16.194,15.656,15.625,15.463,753.948,0
2452,155.79,5,18.083,12.317,17.168,16.86,12.189,20.153,10.371,15.298,18.363,9.366,16.655,17.62,18.326,18.207,792.469,0
2453,132.69,3,18.399,9.947,17.188,19.329,11.31,19.091,10.457,17.405,22.366,11.88,14.998,15.910599999999999,11.968,16.012,720.215,0
2454,116.32,2,18.597,11.103,17.483,17.378,12.886,17.263,11.766,16.402,16.378,13.955,15.622199999999998,15.729,14.268,17.041,601.277,0
2455,193.12,4,18.545,12.143,16.460199999999997,17.802,11.906,20.483,11.116,15.772,17.861,9.91,15.62,16.937,17.726,15.622,889.844,1
2456,106.83,11,18.652,11.656,14.314,16.284,12.82,17.887,9.951,16.089,21.353,13.003,16.639,14.794,14.17,19.246,438.759,0
2457,99.89,7,17.795,10.985,17.459,16.611,13.673,19.104,11.258,14.903,19.571,13.069,15.605,16.901,12.866,15.768,740.095,0
2458,172.54,8,16.828,10.588,17.357,18.047,11.051,19.227,12.174,14.849,19.413,16.065,16.652,16.837,13.495,18.021,710.032,0
2459,133.13,5,19.159,11.874,16.736,19.208,11.207,19.458,11.502600000000001,16.323,18.34,10.931,16.457,18.709,13.346,14.761,744.241,0
2460,96.88,7,17.943,12.178,16.915,17.362,10.582,19.809,11.354,16.476,16.246,13.803,14.627,13.994,12.568,17.52,722.48,0
2461,108.07,1,18.164,11.117,18.37,17.865,13.181,20.076,12.057,14.519,21.189,12.078,14.8572,14.706,16.123,17.225,892.722,0
2462,83.38,4,15.118,10.923,16.852,17.354,11.694,19.369,11.423,16.741,18.762,10.088,14.423,15.131,15.589,18.98,692.936,0
2463,141.19,6,18.3,12.808,16.851,16.833,12.548,19.574,12.04,16.154,19.621,13.008,15.56,17.043,12.327,17.327199999999998,745.126,1
2464,166.47,10,17.185,11.238,17.596,17.969,12.339,19.329,13.735,17.29,19.59,10.252,15.097,12.616,12.91,17.527,772.99,0
2465,139.86,5,16.457,10.744,18.239,18.87,12.697,20.994,12.007,14.054,18.4534,10.876,14.605,17.788,15.043,18.267,965.507,0
2466,148.65,3,17.064,11.13,18.218,16.769,11.747,18.676,11.431000000000001,14.589,20.9,11.473,14.529,17.147,18.782,17.465,709.344,1
2467,175.92,10,18.605,11.883,16.027,17.826,10.041,18.327,10.724,17.393,20.17,11.166,14.458,14.997,15.1,15.875,549.491,0
2468,127.77,7,17.36,10.125,18.611,16.756,11.38,19.217,10.655,16.019,22.221,11.111,17.493,17.968,16.658,13.56,751.485,0
2469,98.68,6,19.249,11.903,17.182,16.464,12.611,18.667,12.053,15.739,21.052,12.514,14.689,18.732,16.097,15.275,673.028,0
2470,100.52,5,17.218,9.843,17.572,16.951,11.099,19.484,10.791,13.962,19.6752,13.487,15.647,16.861,14.664,16.899,705.04,0
2471,135.81,6,18.563,11.357,16.294,18.445,11.95,18.835,12.1,16.49,19.862,12.892,13.986,16.18,16.92,17.866,660.969,0
2472,130.73,5,16.698,10.362,17.061,17.458,14.678,19.92,11.797,16.621,20.444,11.256,16.5274,14.635,15.741,17.154,819.016,0
2473,130.34,8,16.994,11.548,19.267,17.687,10.049,18.272,12.325,15.835,19.434,12.733,15.583,17.036,16.389,16.868,730.29,1
2474,88.75,6,16.642,11.366,16.178,17.499,12.663,19.033,12.92,16.455,18.806,14.397,15.585,12.744,13.344,15.089,661.392,0
2475,121.79,4,18.738,13.143,18.403,16.766,11.228,18.75,12.548,15.729,20.084,13.63,14.458,16.417,14.584,16.169,744.332,0
2476,184.43,3,17.12,10.722,17.893,16.818,10.334,19.997,10.536,15.203,20.454,13.773,17.069,17.017,12.134,17.404,753.699,0
2477,124.98,2,17.873,13.449,15.352,15.579,12.71,19.682,12.274,16.616,19.146,13.619,12.998,16.345,14.048,15.135,691.2382,0
2478,173.06,6,16.882,9.818,15.876,17.663,13.335,19.355,12.6,16.932,19.815,11.377,13.217,18.38,13.975,14.747,667.437,0
2479,134.42,3,18.3176,11.878,17.1,18.145,10.451,18.35,11.118,15.609,18.507,12.326,15.844,15.371,13.458,14.656,634.402,0
2480,114.55,6,17.619,12.114,18.42,17.3,12.336,19.869,13.308,17.852,15.94,12.118,15.762,15.378,15.994,15.158,859.026,0
2481,172.19,2,16.79,12.894,18.015,16.676,14.172,19.987,11.145,16.244,21.247,10.502,14.905,19.374,13.376,15.959,884.223,1
2482,200.17,11,16.079,12.01,17.163,18.077,9.834,19.1,13.435,16.468,18.4344,11.309,17.436,14.551,13.672,17.463,739.431,0
2483,150.62,1,18.1,10.934,17.357599999999998,15.154,10.692,19.54,8.899,14.03,21.028,11.504,17.279,15.847,17.215,18.36,635.055,0
2484,178.4,5,15.188,12.868,17.026,16.625,12.961,20.0,11.65,16.036,22.239,11.611,14.522,14.966999999999999,14.386,13.899,794.596,0
2485,111.32,5,17.433,12.207,17.178,18.078,11.641,18.021,10.215,16.878,20.352,15.247,16.035,17.035,15.2012,18.293,645.347,0
2486,92.0,3,18.195,10.892,17.514,17.636,12.6056,18.832,13.128,15.369,18.616,11.4844,13.659,15.662,14.049,16.9294,713.572,0
2487,75.55,6,16.286,11.978,17.098,17.024,11.884,20.172,11.394,16.471,20.963,12.571,14.995,17.415,16.236,16.488,783.646,0
2488,126.81,6,16.476,10.54,17.565,18.687,12.53,20.165,13.08,16.511,19.997,13.187,16.495,16.092,13.617,14.125,848.151,0
2489,191.39,1,17.975,10.306,17.854,17.442,9.683,16.432,11.017,17.272,18.492,11.04,15.074,16.844,15.1,15.636,469.575,0
2490,107.44,3,16.535,11.316,17.881,19.47,12.405,19.340200000000003,9.824,15.794,22.478,11.633199999999999,13.53,16.294600000000003,15.543,16.643,1059.652,0
2491,83.99,4,18.387,12.414,17.893,17.707,12.787,19.346,11.162,15.981,20.32,12.165,16.956,15.934,14.02,16.301,813.379,0
2492,127.55,5,16.962,10.552,19.137,17.436,12.122,16.35,9.915,17.026,18.764,11.362,14.221,16.041400000000003,14.714,13.799,806.7832000000001,0
2493,124.75,3,16.254,10.617,18.023,18.726,9.994,19.314,13.41,17.304,16.812,11.3694,14.221,18.022,14.6,14.408600000000002,748.565,1
2494,122.65,6,18.16,12.065,17.363,18.115,12.631,20.26,10.839,16.941,19.786,11.002,16.13,13.829,14.676,17.423,853.858,0
2495,92.69,5,17.257,12.916,17.501,19.35,11.112,18.771,12.007,15.399,18.626,13.518,15.505,11.993,11.871,14.576,660.894,0
2496,189.38,8,18.069,13.267,17.647,17.665,10.19,19.599,12.124,17.204,19.481,12.2426,16.939,16.768,13.207,18.584,763.906,0
2497,102.5,7,17.451,9.997,17.74,17.874,12.894,19.416,9.813,16.021,17.676,11.919,15.572199999999999,14.365,15.734,15.671,781.23,1
2498,113.78,2,17.868,9.913,17.767,17.414,12.972,18.746,11.384,17.039,19.2344,12.949,15.126,16.253,14.644,15.7668,719.265,0
2499,77.34,1,17.582,11.424,16.758,18.133,12.005,18.939,11.621,16.192,18.119,11.042,15.847,16.334,15.445,15.162,691.562,1
2500,140.45,7,16.743,12.529,17.583,18.475,11.182,18.248,11.245,17.057,19.587,14.609,15.364,16.263,16.54,19.477,691.758,0
2501,195.33,13,17.809,11.635,16.748,17.757,10.208,18.772,12.693,15.768,21.114,12.259,15.842,17.983,15.167,14.227,625.377,0
2502,161.16,8,18.16,12.068,16.138,16.025,11.783,18.995,11.098,15.853,17.778,11.572,16.337,16.236,14.522,18.806,606.121,0
2503,84.78,7,17.9,12.953,17.863,17.549,12.234,20.867,11.84,19.354,20.631,11.318,15.065,13.381,14.321,16.775,918.863,0
2504,146.62,3,18.674,12.151,17.582,18.741,12.325,19.42,12.83,16.764,21.83,12.447,15.28,14.447,15.937,17.162,812.275,1
2505,86.54,6,17.188,10.763,18.458,17.386,11.395,19.393,12.757,14.97,19.9756,12.871,15.7644,16.591,15.05,16.6082,782.868,0
2506,109.98,4,19.2,13.26,16.903,16.834,12.260000000000002,19.745,11.1438,16.698,20.723,12.1238,15.623,15.566,14.334,14.334,786.522,0
2507,105.33,7,17.992,8.833,17.45,18.156,13.029,18.305,10.305,15.1,17.952,12.827,16.348,16.2794,14.695,16.491,671.276,0
2508,145.66,3,17.981,12.905,17.681,15.903,11.675,19.127,11.941,16.646,20.106,13.271,14.918,16.434,13.714,15.866,713.956,1
2509,136.36,4,17.747,13.789,16.3676,15.302,11.932,17.645,10.454,16.507,18.379,11.636,15.738,15.12,13.906,13.866,561.895,1
2510,107.79,8,16.793,12.6,17.805,17.856,12.426,20.227,10.871,15.818,19.551,11.037,16.956,14.873,15.963,16.032,873.699,0
2511,113.53,4,15.301,10.834,18.458,17.813,13.069,18.189,11.929,16.713,21.396,13.161,16.169,16.413,15.066,19.223,744.134,0
2512,177.09,1,17.821,12.584,16.729,18.449,12.394,18.657,12.072,15.88,17.889,12.358,15.68,15.991,12.821,15.658,703.238,1
2513,77.32,14,16.739,12.372,16.511,17.86,12.243,20.523,13.54,16.042,19.556,13.218,15.874,16.539,14.638,16.7,811.328,0
2514,100.92,4,18.828,11.676,15.662,15.778,11.543,19.231,12.177,15.394,14.442,11.505,15.602,16.126,15.396,14.285,577.113,0
2515,215.94,3,17.317,10.486,19.624,17.552,11.751,19.755,11.643,15.965,19.442,13.091,15.915,16.44,12.908,17.499,889.6,1
2516,123.83,3,17.41,11.295,18.488,17.481,12.508,19.138,11.251,17.042,20.024,11.076,17.438,15.794,13.635,14.84,803.07,0
2517,91.56,5,19.113,12.67,15.82,17.237,12.034,17.695,10.099,16.618,21.88,12.214,15.041,18.858,15.372,16.154,535.105,0
2518,141.47,5,18.697,10.898,17.082,17.232,10.488,20.11,10.228,14.762,19.119,12.818,16.832,15.549600000000002,12.954,14.623,730.432,0
2519,158.79,4,19.001,11.896,16.324,17.371,11.178,17.788,13.25,16.943,18.525,11.964,14.958,16.005,15.35,16.25,674.2236,0
2520,93.07,4,19.693,13.088,17.575,15.534,12.383,20.84,11.016,15.187,19.257,12.249,15.543,16.515,13.291,16.102,851.556,0
2521,118.54,3,18.231,10.877,16.143,17.789,10.547,18.053,11.925,16.424,16.701,11.882,16.064,16.001,14.637,15.132,532.029,1
2522,105.6,4,17.93,12.473,18.551,17.544,12.489,20.562,11.4576,16.3452,23.036,12.527,15.218,15.956,12.991,16.939,935.403,0
2523,154.1,1,17.9268,10.592,19.369,17.4564,11.903,17.939,10.759,16.849,17.739,13.264,13.556,15.627,13.768,15.878,757.13,0
2524,135.61,8,17.164,13.46,16.992,17.24,13.241,19.4146,11.393,17.017,20.207,10.213,16.545,16.5,17.571,16.359,699.512,0
2525,106.1,7,17.394,10.246,15.214,17.405,12.239,19.023,11.196800000000001,17.63,19.254,13.67,15.768,16.999,12.626,16.13,574.034,0
2526,162.68,10,16.942,11.697,17.644,16.268,10.853,19.0146,12.537,15.419,16.355,12.125,16.533,16.172,14.5632,18.058,569.369,0
2527,109.89,9,17.89,11.071,16.164,18.608,11.675,19.517,10.162,18.256,16.915,13.305,14.132,17.189,14.756,17.129,699.267,0
2528,228.23,8,17.514,12.476,16.451,18.479,11.406,19.588,12.497,17.042,19.326,11.175,15.106,18.163,12.951,16.3386,732.783,0
2529,180.55,7,17.931,10.641,19.206,15.181,10.687,19.45,11.746,16.779,19.89,13.852,15.191,15.119,12.639,16.207,752.711,1
2530,116.03,3,16.71,12.54,18.032,17.644,10.676,18.872,10.127,16.277,20.677,11.709,16.188,13.804,14.951,17.26,732.126,0
2531,134.94,8,18.186,12.99,16.853,18.232,10.894,20.634,11.174,15.236,22.547,10.609,16.005,14.863,14.570400000000001,16.359,825.308,0
2532,175.69,3,19.976,11.245,14.814,17.248,10.281,18.329,13.352,17.365,17.819,11.36,16.696,14.138,15.874,15.413,457.968,0
2533,146.04,5,17.96,12.404,18.438,17.266,11.722,17.104,11.612,16.141,16.53,12.337,16.132,15.335,16.008,15.856,633.987,1
2534,92.8,6,18.47,11.421,17.061,17.36,13.083,18.897,10.732,16.659,19.845,12.888,15.292,16.7336,14.242,17.785,711.784,0
2535,106.87,5,18.427,10.519,17.268,16.8352,12.668,18.905,11.869,15.372,19.62,12.766,15.250400000000003,16.58,11.059,13.09,705.873,0
2536,107.06,3,18.137,11.078,16.729,18.735,12.171,17.193,10.933,15.981,18.622,13.946,15.395,15.477,14.878,17.31,568.576,1
2537,113.04,4,18.248,10.9072,16.572,16.779,11.447,18.744,10.954,15.676,18.318,14.196,15.735,16.675,11.651,17.157,602.32,0
2538,73.43,8,19.373,11.897,18.211,16.488,13.322,18.506,9.947,16.056,18.991,14.085,15.594,16.099,14.68,17.826,740.401,0
2539,148.29,10,19.936,11.276,18.376,18.309,12.228,19.917,10.318,17.893,16.918,13.508,15.928,13.536,11.742,16.3754,781.0404000000001,0
2540,320.2,6,18.453,10.557,17.672,17.295,11.497,18.9756,11.219,15.138,18.258,14.434,15.599,16.017,12.635,14.16,792.269,0
2541,126.93,4,16.183,11.944,17.0242,18.675,10.072,17.925,10.07,14.955,19.911,10.812,15.509,12.693,13.124,18.259,601.858,0
2542,126.27,8,18.389,10.566,18.295,19.956,12.27,19.883,9.394,16.87,20.002,12.982,15.411,17.104,13.319,14.11,898.239,0
2543,113.9,4,16.457,9.297,17.403,15.651,10.795,20.667,10.388,16.094,21.92,11.853,16.075,17.293,14.615,15.828,734.482,0
2544,141.52,6,18.898,12.965,17.461000000000002,18.018,12.538,21.374,12.587,15.241,19.197,12.274,15.884,18.268,12.461,17.5904,811.084,0
2545,100.65,5,17.889,11.636,16.252,17.802,10.947,18.466,10.349,18.086,17.534,12.609,15.063,19.195,15.762,17.496,591.856,0
2546,109.43,2,16.539,12.142,17.111,17.769,10.485,18.293,11.039,18.654,17.716,12.796,15.479,15.3798,13.709,17.673,624.032,0
2547,138.76,2,18.065,10.921,15.972,18.05,11.769,17.031,11.441,17.204,20.876,12.166,15.678000000000003,18.366,14.626,16.619,480.661,0
2548,62.49,4,18.43,10.88,17.764,17.39,11.988,17.792,12.102,16.558,17.758,13.647,15.817,17.086,15.067000000000002,14.87,634.1,1
2549,100.02,8,17.042,12.425,16.9964,18.051,12.515,18.624,10.841,17.936,18.071,13.665,15.624,14.572,14.042,16.1496,805.794,0
2550,192.91,7,17.852,11.487,15.464,17.614,14.73,19.113,11.548,16.439,16.615,11.634,13.548,15.177,14.1484,17.105,717.599,0
2551,151.21,1,18.467,11.212,16.816,17.496,12.844,19.189,11.464,15.568999999999999,20.067,10.244,14.118,15.859,16.826,15.2708,713.866,0
2552,125.13,9,17.984,10.685,16.423,16.818,9.074,18.032,11.243,16.045,19.5676,9.634,16.272,12.082,16.4262,16.244,634.5694,0
2553,129.41,5,17.062,10.032,17.863,17.785,13.805,17.815,11.604,16.444,21.508,11.15,16.649,13.6,14.392,18.697,685.206,0
2554,58.83,5,18.95,9.734,18.257,17.299,11.599,18.272,11.993,17.721,20.632,17.392,16.254399999999997,16.547,16.226,20.084,670.045,0
2555,147.01,8,18.223,12.25,17.909,16.93,11.949,20.439,9.189,15.897,18.936,11.776,16.086,17.302,15.096,17.648,770.75,0
2556,109.8,1,16.616,12.39,17.081,16.455,11.261,19.964,10.523,18.437,20.232,10.142,15.576,16.05,16.724,19.885,739.879,1
2557,174.12,11,18.547,13.42,17.016,17.403,10.965,19.056,12.386,17.552,21.06,12.1,13.799,17.77,14.264,14.39,734.9678,1
2558,136.47,8,17.117,10.071,15.442,18.262,11.847,20.629,12.707,15.386599999999998,18.841,10.786,17.298,16.032,15.4068,17.841,722.733,0
2559,148.89,6,18.297,11.978,16.148,18.418,12.267,18.23,9.596,14.593,17.982,13.553,15.357,15.284,14.637,16.258,621.804,0
2560,79.94,5,17.605,11.337,17.711,18.056,10.75,18.256,11.233,17.702,18.623799999999996,13.221,15.8828,18.444,13.594,14.736,660.517,0
2561,77.76,2,18.05,12.004,17.441,17.742,12.566,19.934,11.579,16.2976,20.317,11.471,16.768,15.9726,15.003,19.013,821.487,1
2562,218.52,6,17.676,12.546,15.774,16.292,11.559,19.089,12.029,17.145,17.698,12.568,15.911,14.518,13.235,17.515,648.922,1
2563,115.0,5,17.811,12.961,16.167,16.797,12.09,18.89,11.172,15.533,17.352,12.427,16.738,15.087,13.589,17.68,641.364,0
2564,108.84,3,16.875,11.654,16.701,17.803,10.547,18.848,10.784,15.257,21.121,8.648,15.2974,15.584,17.42,13.706,638.458,1
2565,184.95,6,18.005,11.169,17.686,17.416,12.118,20.722,10.59,15.796,18.363,12.716,15.652,15.861,15.258,17.826,862.71,0
2566,148.04,6,18.626,9.468,17.271,18.171,11.343,20.325,10.505,16.436,17.528,13.221,15.435,14.725,13.5596,17.752,783.815,0
2567,150.19,5,17.558,11.959,17.723,14.813,12.067,18.12,10.102,16.813,19.447,13.152,14.481,13.106,13.812,16.921,605.779,1
2568,205.97,7,16.758,11.492,19.258,16.899,12.524,19.199,12.525,15.243,20.417,13.246,17.091,18.489,12.83,15.622,842.127,1
2569,135.97,7,17.7846,11.663,17.822,18.834,12.205,19.939,11.881,16.723,22.241,11.588,17.504,19.156,13.986,13.981,859.221,1
2570,116.77,5,17.934,11.325,15.649,16.554,12.157,19.323,11.897,17.11,19.756,12.612,16.303,15.496,15.093,16.939,614.33,1
2571,109.08,2,17.943,11.79,16.667,16.979,13.234,18.612,11.773,16.452,18.101,13.724,15.671,13.408,13.071,15.649599999999998,666.059,0
2572,67.01,5,18.665,15.069,16.518,18.749,11.798,19.726,10.874,15.799,18.566,11.733799999999999,16.433,13.02,13.28,16.923,803.575,1
2573,118.94,7,19.321,14.189,18.608,18.612,13.726,20.675,12.392,17.169,20.911,12.514,16.66,18.661,14.143,16.247,1033.645,0
2574,117.69,7,17.992,10.773,16.398,16.203,12.000600000000002,18.517,12.27,16.564,19.043,13.457,15.586,16.002,14.8112,13.807,520.235,1
2575,102.15,5,18.671,10.51,17.175,15.85,12.353,18.792,11.414,15.967,17.267,12.958,15.172,15.421,13.632,14.732,638.811,0
2576,246.53,2,16.847,13.087,15.832,16.909,11.561,18.155,10.274,16.621,21.18,12.231,17.13,17.591,14.782,15.353,555.713,0
2577,93.42,11,18.554,11.538,17.361,18.4174,11.288799999999998,19.51,12.164,17.463,19.936,11.942,17.318,17.06,18.831,17.031,784.401,0
2578,108.18,3,17.001,10.451,17.967,18.267,10.929,17.694,14.004,15.2,21.249,11.464,17.41,16.387,17.577,20.692,628.871,0
2579,103.16,4,17.276,10.142,17.444,18.384,11.395,18.7822,12.976,15.769,18.939,14.192,16.508,15.176,12.919,15.533,784.085,1
2580,106.41,5,17.649,10.635,17.642,18.917,10.916,19.28,11.852,16.517,18.079,12.9382,16.358,15.262,14.141,16.304,751.328,0
2581,148.58,2,17.277,10.487,16.716,16.898,12.935,18.012,11.497,15.724,19.605800000000002,12.886,15.62,15.912,14.05,17.588,593.965,0
2582,108.24,14,18.653,10.497,18.589,16.515,11.526,18.789,10.977,16.489,17.512,12.247,16.047,15.128,14.506,14.786,719.946,0
2583,144.51,6,18.297,11.805,16.353,17.094,12.401,18.218,11.074,15.718,17.736,13.54,15.0454,14.917,12.18,17.943599999999996,598.663,0
2584,253.54,3,15.86,12.377,17.009,19.156,13.369,17.43,12.715,16.212,19.821,11.149,15.863,16.54,13.326,16.4908,665.526,1
2585,110.74,3,18.532,11.953,17.183,17.208,10.048,17.681,12.855,14.597,18.9298,9.229,17.08,13.508,13.594,16.724,552.216,0
2586,116.76399999999998,6,17.983,11.293,15.99,17.885,11.895,17.995,9.025,16.168,20.072,11.9862,14.396,17.135,12.583,15.252,560.207,1
2587,105.58,5,19.45,12.156,15.966,18.127,12.309,19.991,11.818,16.852,22.155,12.721,15.254,16.303,18.394,16.851,744.43,0
2588,178.47,2,17.835,12.557,15.397,18.628,13.99,17.322,10.421,14.496,18.445,12.92,14.69,14.818,13.346,13.773,564.864,0
2589,138.85,12,18.775,11.133,15.938,17.335,12.119,18.929,12.003,15.889,20.35,11.764,14.511,14.524,15.192,18.313,619.069,0
2590,137.71,6,17.419,12.548,18.083,17.343,11.798,18.329,12.955,15.355,17.743,9.79,14.813,16.603,17.278,17.392,712.936,0
2591,111.66,7,15.216,10.933,17.727,17.379,12.788,18.818,10.383,17.916,18.985,9.589,15.497,16.88,15.71,16.008,731.287,0
2592,106.36,10,17.648,11.65,15.724,18.123,10.931,18.948,9.707,14.754,21.618,10.767,16.126,16.144,13.294,14.777,606.008,0
2593,214.84,5,18.351,12.193,18.349,19.129,12.364,19.367,10.303,14.974,19.95,12.594,16.054,15.057,15.453,17.205,867.141,1
2594,202.01,9,16.141,11.897,18.018,18.177,10.774,18.484,11.044,16.27,18.881,11.092,14.099,16.651,14.027,15.136,708.167,0
2595,95.99,1,17.168,12.331,16.66,16.352,9.956,19.671,11.493,15.641,20.038,10.28,14.459,17.334,15.632,15.215,656.022,0
2596,94.34,3,16.797,12.504,17.534,17.523,12.986,19.461,10.625,15.833799999999997,15.828,12.402,13.289,15.886,15.99,15.352,803.056,1
2597,105.69,1,18.176,12.198,16.863999999999997,15.272,12.911,19.027,11.74,15.855,19.748,15.681,14.934,17.111,16.128,18.74,707.182,0
2598,105.85,4,19.001,12.502,16.393,18.299,11.367,20.057,10.865,17.335,22.426,13.85,15.114,16.258,18.427,20.049,760.656,1
2599,159.2,4,16.781,10.091,18.04,16.342,11.991,20.65,11.689,15.555,18.186,11.535,17.736,15.628,14.266,17.844,832.388,0
2600,185.56,0,17.963,10.498,15.571,17.142,12.091,18.042,10.972,16.907,19.294,10.211,14.837,12.408,13.095,14.077,512.759,1
2601,120.41,3,17.789,12.027,16.974,18.487,10.985,18.761,9.341,16.941,21.284,14.644,14.754,14.097,11.463,14.185,682.887,0
2602,94.21,7,17.272,10.953,16.522,17.903,13.133,21.171,11.351,16.895,19.491,13.356,15.878,17.687,12.723,13.254,864.723,0
2603,142.508,6,16.417,11.176,17.306,17.41,13.23,20.675,10.65,16.516,19.386,10.928,16.168,17.979,15.8988,18.814,864.921,0
2604,188.84,6,18.603,11.915,16.01,17.083,11.274,19.995,10.802,16.087,19.527,12.826,15.977,16.762,13.493,13.347,689.026,0
2605,79.07,5,17.807,12.18,16.192,17.651,10.5,19.123,11.465,16.174,20.816,12.382,15.65,18.145,13.283,13.535,631.828,0
2606,132.87,6,15.192,11.697,18.022,17.148,12.745,19.038,11.025,16.185,18.821,13.47,13.388,15.277,13.154,15.22,769.946,0
2607,92.41,5,16.494,12.233,16.535,17.339599999999997,11.467,19.064,13.153,16.303,20.0252,14.495,16.29,16.058,12.947,14.922,676.364,0
2608,92.23,3,16.835,10.758,16.996000000000002,18.924,11.344,19.509,10.804,14.847,18.797,13.854,15.605,16.719,12.605,16.064,734.709,1
2609,93.34,10,17.655,12.757,18.033,19.869,13.149,19.49,11.543,16.959,21.618,12.877,15.335,18.669,13.674000000000001,15.77,904.275,0
