PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Expenditure,NoSpending,Group,GroupSize,Solo,CabinRegion_1,CabinRegion_2,CabinRegion_3,CabinRegion_4,CabinRegion_5,CabinRegion_6,CabinRegion_7,FamilySize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CabinSide_P,CabinSide_S,CabinSide_Z,CabinDeck_A,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,AgeEncoded
0459_01,0,0,2.9276261841106126,-0.2838651282377854,-0.2873829429551493,-0.22140424415718987,-0.264067384755028,0.270170108465384,0,459,1,1,1,0,0,0,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
0460_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,460,1,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
0461_01,0,0,-0.3375298928969419,0.2605984811501102,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.20927708971610062,0,461,3,0,1,0,0,0,0,0,0,13,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0
0461_02,0,0,-0.3375298928969419,-0.2400073000937662,0.01707348938835948,0.26994125731435914,-0.24819568081346516,-0.2039419947808467,0,461,3,0,1,0,0,0,0,0,0,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0461_03,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,461,3,0,1,0,0,0,0,0,0,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
0462_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,462,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
0463_01,0,0,0.9724701101696326,-0.2838651282377854,0.14253630491453068,-0.16581634360291045,-0.23496926086216277,-0.06360654686434007,0,463,2,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0463_02,0,0,1.067880515017256,0.2499472943151341,-0.15188310218688442,-0.2738262777680785,-0.26583090741520166,0.14355052200202453,0,463,2,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0465_01,0,0,-0.3314720894145531,-0.27759972421721124,-0.2873829429551493,0.7728373763611888,0.11156294186195964,0.05783333004227839,0,465,2,0,1,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
0465_02,0,0,-0.3375298928969419,0.12589229470776547,-0.2505805170674724,-0.14410395730723552,-0.2623038620948544,-0.22457102853049515,0,465,2,0,1,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
0466_01,0,0,-0.3375298928969419,-0.2838651282377854,1.1562758543659941,-0.27293776872382614,-0.26494914608511483,-0.210699781698835,0,466,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
0468_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,468,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.0
0470_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,470,2,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
0470_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,470,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
0471_01,0,0,-0.3375298928969419,-0.25567081014520165,-0.28403726787445144,4.331316098591847,-0.11593148130044134,1.4022772537262633,0,471,2,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0
0471_02,0,0,-0.3375298928969419,4.710914956963945,-0.2873829429551493,-0.2738262777680785,-0.2623038620948544,2.318490890607201,0,471,2,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0
0472_01,0,0,-0.3375298928969419,-0.27759972421721124,0.6226406789946792,-0.26582969636980736,-0.0021842697192408444,-0.2117668006858858,0,472,1,1,1,0,0,0,0,0,0,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.0
0474_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,474,1,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
0475_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.22381511642188925,-0.26582969636980736,0.5656700268566748,-0.16624065723838577,0,475,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.0
0476_01,0,0,0.5741143690847669,-0.2801058858254409,-0.04482149960455165,-0.14588097539574021,-0.26583090741520166,-0.19933120081362396,0,476,3,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.0
0476_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,476,3,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0476_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,476,3,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0477_01,0,0,-0.3375298928969419,-0.28073242622749833,-0.2873829429551493,1.1646698648764748,-0.26583090741520166,0.05925602202501277,0,477,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
0480_01,0,0,-0.10553987006658186,-0.26256275456783323,-0.24890767952712348,-0.2738262777680785,-0.02334654164132466,-0.3457899868262695,0,480,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0481_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,481,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
0482_01,0,0,-0.3375298928969419,-0.20993336079501018,-0.2873829429551493,-0.26938373254681675,0.3205403770925373,-0.23808660236647172,0,482,2,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0482_02,0,0,-0.3375298928969419,-0.27509356260898155,-0.2873829429551493,-0.2738262777680785,0.276452310588196,-0.29463860868016317,0,482,2,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0485_01,0,0,-0.3375298928969419,-0.26318929496989063,-0.2873829429551493,2.700902002388786,-0.21733403426042627,0.7037354902036849,0,485,1,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
0487_01,0,0,-0.07704434315422419,0.8401483530532211,-0.2673088924709619,3.5494281396497795,-0.0489176202138426,1.8031207198616737,0,487,1,1,1,0,0,0,0,0,0,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.0
0488_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,488,1,1,1,0,0,0,0,0,0,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
0490_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,490,1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
0498_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,498,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
0498_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,498,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
0499_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,499,2,0,1,0,0,0,0,0,0,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
0499_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,499,2,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0500_01,0,0,0.4393834037194196,-0.2838651282377854,2.638409915115163,-0.20096853613938584,-0.26583090741520166,0.31534057891720035,0,500,1,1,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
0501_01,0,0,-0.3375298928969419,0.29819090527355524,1.3302509585622848,0.6156817116809159,0.1582962923565614,0.6831506643970028,0,501,1,1,1,0,0,0,0,0,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.0
0502_01,0,0,-0.32238538419096996,-0.2838651282377854,1.0793253275099424,0.14466148207477794,-0.26583090741520166,-0.05669337456783884,0,502,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.0
0503_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,503,3,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
0503_02,0,0,2.420285142460552,-0.2838651282377854,-0.2087595785587487,-0.24805951548476035,-0.26583090741520166,0.1563547498466339,0,503,3,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
0503_03,0,0,1.5494758918671643,-0.2619362141657758,-0.26061754230956613,-0.2738262777680785,-0.26583090741520166,-0.05704904756352244,0,503,3,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.0
0504_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,504,6,0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
0504_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,504,6,0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0
0504_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,504,6,0,1,0,0,0,0,0,0,8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0
0504_04,0,0,-0.3375298928969419,0.8044355501359484,-0.26898173001131087,0.08246584897711351,0.39725361281009114,0.5134504375129622,0,504,6,0,1,0,0,0,0,0,0,8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.0
0504_05,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,504,6,0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
0504_06,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,504,6,0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0
0506_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,506,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0507_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,507,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
0510_01,0,0,-0.3375298928969419,10.067208854152804,-0.2873829429551493,0.013162143525430277,-0.26583090741520166,5.472599016329312,0,510,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.0
0512_01,0,0,-0.3375298928969419,3.321874885602651,-0.2873829429551493,-0.22140424415718987,-0.15825602514460896,1.5929179794126695,0,512,2,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
0512_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,512,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
0513_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,513,1,1,1,0,0,0,0,0,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
0515_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,515,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0
0516_01,0,0,-0.16639694451945874,1.2774735536892983,-0.2187966038008424,-0.2738262777680785,1.8292340128710958,1.2678328613578647,0,516,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0
0517_01,0,0,1.8508516151160064,-0.2838651282377854,-0.28571010541480035,-0.2720492596795738,-0.2014623303188634,0.022621703469602596,0,517,1,1,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0518_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,518,1,1,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0519_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,519,1,1,1,0,0,0,0,0,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
0520_01,0,0,-0.24363393891991575,-0.1743589106479078,-0.2873829429551493,-0.2738262777680785,-0.10273261639070416,-0.3683525733460088,0,520,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.0
0521_01,0,0,-0.27846630894365126,-0.11908500249668467,-0.2873829429551493,-0.2738262777680785,-0.12632449457030345,-0.3546714625561639,0,521,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0522_01,0,0,-0.3375298928969419,-0.2838651282377854,0.9672452123065628,-0.2738262777680785,-0.1282761399216569,-0.19611718887580765,0,522,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.0
0523_01,0,0,0.49996143854330743,-0.15041202259955552,2.61164451446958,-0.2738262777680785,-0.26054033943468075,0.372603931222259,0,523,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0525_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,525,1,1,1,0,0,0,0,0,0,14,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3.0
0527_01,0,0,1.4374065274429717,-0.27697318381515384,-0.28236443033410247,-0.2738262777680785,-0.2623038620948544,-0.09510605810166699,0,527,2,0,1,0,0,0,0,0,0,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
0527_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,527,2,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0528_01,0,0,-0.3375298928969419,0.41723358166446445,-0.2873829429551493,2.771094216884722,5.549385064507413,3.444195921945776,0,528,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
0529_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,529,1,1,1,0,0,0,0,0,0,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
0531_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,531,2,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
0531_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,531,2,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
0533_01,0,0,-0.30724087548499796,-0.2838651282377854,0.35498667253884725,0.22107325988047996,-0.26583090741520166,-0.17655517411320998,0,533,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0
0534_01,0,0,-0.1891137075784167,0.16411125923326791,-0.2388706542850298,4.819107563886386,1.4112791424099405,2.4963273884489983,0,534,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
0534_02,0,0,5.07360306774684,0.5356497176533163,0.2412337197951187,0.2957080195976773,-0.24378687416303105,1.5669538507277672,0,534,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.0
0537_01,0,0,-0.3375298928969419,-0.28073242622749833,-0.2873829429551493,0.01049661639267323,0.044549080775360905,-0.2775663048873507,0,537,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0538_01,0,0,-0.3375298928969419,0.3884127231698233,-0.2873829429551493,-0.2738262777680785,-0.2614221007647676,-0.1349414336182295,0,538,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0539_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,539,5,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.0
0539_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,539,5,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0
0539_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,539,5,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0
0539_04,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,539,5,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
0539_05,0,0,-0.3375298928969419,0.8395218126511637,0.5139062388719975,-0.26582969636980736,4.131512845727798,2.0666744096632166,0,539,5,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
0540_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,540,2,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0540_02,0,0,1.8902273377515335,-0.2838651282377854,-0.2873829429551493,-0.23384337077672276,-0.25172272613381247,0.026534106422122127,0,540,2,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
0542_01,0,0,-0.3238998350615671,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,0.5083555404010311,-0.20287497579379593,0,542,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0545_01,0,0,-0.24817729153170734,-0.2838651282377854,-0.2873829429551493,0.33124838136777124,-0.26583090741520166,-0.2551589061592842,0,545,1,1,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0546_01,0,0,1.0709094167584503,0.1490742895838899,1.1144549158572703,-0.2738262777680785,-0.26583090741520166,0.3562429734208137,0,546,1,1,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
0547_01,0,0,-0.3375298928969419,-0.27446702220692415,1.1027450530748277,-0.2596101330600409,-0.2631856234249412,-0.210699781698835,0,547,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0548_01,0,0,-0.3375298928969419,-0.22998265366084752,0.890294685450511,-0.2738262777680785,-0.26494914608511483,-0.23701958337942095,0,548,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0549_01,0,0,0.6710943869207906,-0.2838651282377854,-0.2873829429551493,-0.04992199861648651,-0.26494914608511483,-0.19149343993192094,0,549,2,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0
0549_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,549,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
0550_01,0,0,-0.31784203157917834,-0.2763466434130964,-0.2873829429551493,0.4032176139522115,-0.26583090741520166,-0.23844227536215534,0,550,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0551_01,0,0,-0.1467090832016952,-0.2838651282377854,0.15759184277767124,0.12156024692421687,-0.2552497714541598,-0.2163905496297725,0,551,1,1,1,0,0,0,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
0552_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,552,1,1,1,0,0,0,0,0,0,10,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0
0553_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,553,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
0553_02,0,0,-0.3375298928969419,3.792406727547771,-0.2873829429551493,0.40499463204071623,-0.26583090741520166,2.067385755654584,0,553,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
0555_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,555,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0
0555_02,0,0,-0.3375298928969419,-0.18048596189831156,-0.28571010541480035,1.969659058969103,-0.26583090741520166,0.43875910841940746,0,555,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.0
0556_01,0,0,-0.3375298928969419,0.6108345659002063,-0.2873829429551493,-0.27293776872382614,-0.24907744214355199,-0.0033424252152997602,0,556,1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0559_01,0,0,-0.3375298928969419,-0.2763466434130964,0.6828628304472414,-0.2738262777680785,-0.19617176233834246,-0.27970034286145223,0,559,1,1,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.0
0560_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,560,3,0,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
0560_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,560,3,0,1,0,0,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0
0560_03,0,0,1.8432793607630205,-0.10028879043496215,-0.16359296496932707,-0.2453939883520033,-0.26583090741520166,0.13572571609698544,0,560,3,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
0561_01,0,0,-0.3375298928969419,-0.2838651282377854,0.2679991204407019,0.11889471979145981,-0.26583090741520166,-0.24306602430604204,0,561,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
0563_01,0,0,0.9346088384047027,0.11837380988307647,0.3850977482651284,-0.25516758783877913,-0.26583090741520166,0.15920013381210266,0,563,1,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
0564_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,564,3,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0
0564_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,564,3,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
0564_03,0,0,-0.3375298928969419,-0.026983563394244337,-0.28403726787445144,0.9292149681496022,2.9922772072556185,1.4239733064629625,0,564,3,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
